Raw Tweets,Clean Tweets,Sentiment
Why the SEC has been so beneficial to the Detroit Lions during the draft under Bob Quinn https://t.co/Y0lt1xfPxN,Why the SEC has been so beneficial to the Detroit Lions during the draft under Bob Quinn,-0.1
"@kevcol12 @LLamorandier @Lions Funny how Lions fans act like they're pro GM's. What did they say? ""You can never ha… https://t.co/iXl0ys3JY0",Funny how Lions fans act like they re pro GM s What did they say You can never ha,0.25
"Inside the Lions: Who’s out at RB, where’s the DL help come from, and Bob Quinn explains why 5 of the 6 picks he’s… https://t.co/Sv3oKQns5I",Inside the Lions Who s out at RB where s the DL help come from and Bob Quinn explains why 5 of the 6 picks he s,0.0
@robmendyka https://t.co/9yZ4liSRSU,,0.0
@Lions @packers Yes. Pinning you inside your 5.,Yes Pinning you inside your 5,0.0
@DanGraca Detroit Lions F- Ameer Abdullah only player left and he will be gone soon,Detroit Lions F Ameer Abdullah only player left and he will be gone soon,0.0
@Lions @packers You guys missed a gem in @AD2LIVE_4 should have taken him to help @_bigplayslay23,You guys missed a gem in 4 should have taken him to help bigplayslay23,0.0
@NFLOwnerGBP @_Drewskii__ @1300KWL @EBrooksUncut @MatthewSekulich @McTweett @Lions @packers @Jaguars @ChicagoBears… https://t.co/VD6HkLNLmX,Drewskii,0.0
@Lions https://t.co/bLqNQjpP8v    Here is an episode where we interviewed Bawden. Phone signal kinda sucked at time… https://t.co/AErbwu3xeH,Here is an episode where we interviewed Bawden Phone signal kinda sucked at time,0.0
@GBPlitz @Lions And doing kick offs following touchdowns!,And doing kick offs following touchdowns,0.0
"@Zrfnts111Marcus You're funny Marcus. No I'm not watching I just left the gym. Im a Detroit everything fan, yes even the Lions 😂",You re funny Marcus No I m not watching I just left the gym Im a Detroit everything fan yes even the Lions,0.125
@ToddFuhrman @LVSuperBook How about the Detroit Lions?,How about the Detroit Lions,0.0
Ex-Lions president Millen battling rare disease https://t.co/4kbyHEeIHt,Ex Lions president Millen battling rare disease,0.3
@TheLionsMan @Lions I'm jealous too!!!!,I m jealous too,0.0
@LLamorandier Funny how little @Lions fans understand Patricia’s defense. It’s not meant to feature up the field pass rushers,Funny how little fans understand Patricia s defense It s not meant to feature up the field pass rushers,0.03125
@POD_Payton @DtownSportsChat @DetroitPodcast @Lions @PrideOfDetroit @FOXSportsDet The amount of knowledge bloggers have,Payton The amount of knowledge bloggers have,0.0
"Well, if he makes the team he’d be the holder for all of our extra points &amp; field goals so this does make sense. Go… https://t.co/HnicLqB2tf",Well if he makes the team he d be the holder for all of our extra points amp field goals so this does make sense Go,0.0
@UVAFootball @Ryan_Nelson_54 @Lions Well deserved. I wish him the best!⚔️🔷🔶⚔️,Nelson 54 Well deserved I wish him the best,1.0
@CMU_Football @AZCardinals @Eagles @Lions There is a Chip on my beloved @Lions 💙🏈,Football There is a Chip on my beloved,0.7
@IntrnetHorseMan @_Drewskii__ @1300KWL @EBrooksUncut @MatthewSekulich @McTweett @Lions @packers @Jaguars… https://t.co/eUU8SrU9Me,Drewskii,0.0
Got to meet Theo Riddick from the Detroit Lions at VegFest. He ups his game by following a plant based diet. https://t.co/WP056XHqWZ,Got to meet Theo Riddick from the Detroit Lions at VegFest He ups his game by following a plant based diet,-0.2
@Lions  https://t.co/meVFdhPgia,,0.0
Detroit Lions NFL Calvin Johnson For Bare Feet Sock Mens Large 10-13 - https://t.co/soIrd9nuIx https://t.co/Now3zoynxz,Detroit Lions NFL Calvin Johnson For Bare Feet Sock Mens Large 10 13,0.13214285714285715
"@DanMillerFox2 @Lions It happens every year; the Lions make some moves, draft some talent, or any number of things… https://t.co/ezuJAJxYX3",It happens every year the Lions make some moves draft some talent or any number of things,0.0
"On this day in 1980:   
With the first overall pick, the Detroit @Lions select @billysims1978 of the Oklahoma Soone… https://t.co/vAcuG4zKIf",On this day in 1980 With the first overall pick the Detroit select of the Oklahoma Soone,0.125
@TheLionsMan @Lions Sweet room got a mancave decked out with Lions colors as well.,Sweet room got a mancave decked out with Lions colors as well,0.35
@Lions Getting that for my girl that’s what she tell me when I want sex. I’m on my Ragnow...,Getting that for my girl that s what she tell me when I want sex I m on my Ragnow,0.0
DTM LIFTOFF at 8PM! Were the #Lions WINNERS or LOSERS with thier 2018 #NFLDraft ? What is Detroit's ceiling what is… https://t.co/SCPaSNOmuE,DTM LIFTOFF at 8PM Were the Lions WINNERS or LOSERS with thier 2018 NFLDraft What is Detroit s ceiling what is,-0.2
@Lions @Noah_Diehm @packers  https://t.co/HC2Oj5GyNx,Diehm,0.0
Lions throw shade at Packers for picking punter: The Detroit Lions were throwing some shade at the Packers for draf… https://t.co/de6MFzQ8dH,Lions throw shade at Packers for picking punter The Detroit Lions were throwing some shade at the Packers for draf,0.0
@NFL @Gil_Brandt This list is incorrect Mike Ford is with the Detroit Lions,Brandt This list is incorrect Mike Ford is with the Detroit Lions,0.0
#news [NFL] Week 12: Thanks Keenum (Minnesota Vikings vs Detroit Lions 30-23) https://t.co/Jslmh0E82t https://t.co/tXogMO7akb,news NFL Week 12 Thanks Keenum Minnesota Vikings vs Detroit Lions 30 23,0.2
@GuiceToDET @MitchApa100za @Lions @E_Reid35 We definitely need D Line help but nothing wrong with having to proven… https://t.co/bDIJqfX3Qg,Reid35 We definitely need D Line help but nothing wrong with having to proven,-0.25
I liked a @YouTube video https://t.co/cTm3qDgJjd Detroit Lions Getting Cheated Compilation. Detroit vs Everybody,I liked a video Detroit Lions Getting Cheated Compilation Detroit vs Everybody,0.6
@Tyrellcrosby @dcisaballa24_7 Dream come true. Go @Lions go @oregonfootball,7 Dream come true Go go,0.35
"Praying he gets his transplant,and gets to be there for his loving family...a great guy,and was a great Raider.Get… https://t.co/yPUNmxexFQ",Praying he gets his transplant and gets to be there for his loving family a great guy and was a great Raider Get,0.7333333333333334
"Detroit Lions Baby Bib ""I Drool Blue &amp; Silver"" NFL Wincraft Brand New - https://t.co/grs0Vw7Sai https://t.co/nwnb1Lt2xt",Detroit Lions Baby Bib I Drool Blue amp Silver NFL Wincraft Brand New,0.06818181818181818
"@Lions @mikeeiseman @packers 😡
💚💛",,0.0
I liked a @YouTube video https://t.co/AxLwleuAt8 How the Detroit Lions Franchise Became Cursed for 50 Years... And Counting | NFL,I liked a video How the Detroit Lions Franchise Became Cursed for 50 Years And Counting NFL,0.6
@Lions Defend the DEN men welcome to the pride  #motown,Defend the DEN men welcome to the pride motown,0.8
@MitchApa100za @jjsmoove28 @Lions @E_Reid35 Yeah. That’s the dream.,Reid35 Yeah That s the dream,0.0
"@LLamorandier fuk'em  I say let the buns STINK as they do every year since the 1960's
@PrideOfDetroit @Lions @NFL @thelionswire @kmeinke",fuk em I say let the buns STINK as they do every year since the 1960 s,0.0
2018 NFL draft grades: Final report card for the Detroit Lions https://t.co/CuD2CNwWLM https://t.co/FV9auhxtPJ,2018 NFL draft grades Final report card for the Detroit Lions,0.0
@Lions @DetroitOnLion please stay away.,please stay away,0.0
@GuiceToDET @jjsmoove28 @Lions @E_Reid35 Calling Johnathan Hankins...,Reid35 Calling Johnathan Hankins,0.0
@x_No_Clue_x @DtownSportsChat @DetroitPodcast @Lions @PrideOfDetroit @FOXSportsDet Mostly,No Clue x Mostly,0.5
.@PatCaputo98 - @Lions and GM Bob Quinn continue to draft with purpose https://t.co/Pp3YAbV5Nn https://t.co/AYaxlHknVI,and GM Bob Quinn continue to draft with purpose,0.0
@Lions You blew again I’m done,You blew again I m done,0.0
Former Detroit #Lions president Matt Millen is suffering from a rare disease called amyloidosis. Millen may require… https://t.co/g2TFvuLFdY,Former Detroit Lions president Matt Millen is suffering from a rare disease called amyloidosis Millen may require,0.15
Super proud of this kid!! This was my bonus son since age of 5. Look at him now #NFL https://t.co/Lyc9NeIXng,Super proud of this kid This was my bonus son since age of 5 Look at him now NFL,0.5666666666666667
No #NFLDraft was better for the @Lions than 29 years ago when they drafted @BarrySanders third overall and… https://t.co/6K1QD0PCBT,No NFLDraft was better for the than 29 years ago when they drafted third overall and,0.16666666666666666
"✔️Local Hero 👩‍🚒 
✔️Cute Baby 👶 
✔️Diehard Lions Fan 🦁 

Hey @Lions! Can you show my hubs and 2 month old daughter… https://t.co/DkQNp0fcRJ",Local Hero Cute Baby Diehard Lions Fan Hey Can you show my hubs and 2 month old daughter,0.19999999999999998
@DetroitTha313 @DtownSportsChat @DetroitPodcast @Lions @PrideOfDetroit @FOXSportsDet Decker when healthy has been a… https://t.co/f15z8X3V8e,Decker when healthy has been a,0.5
@leoflor91336577 @GBPdaily @silvajeezy @rovolution9 @king_bushay @Lions @packers I think this should end the who's… https://t.co/Bbn3K1Ugcc,bushay I think this should end the who s,0.0
"@Lions @packers Lmao, it takes a good defense to cause a team to punt...",Lmao it takes a good defense to cause a team to punt,0.6499999999999999
#nfl https://t.co/ls9FxsCJYl,nfl,0.0
@johnmoe Back in 2003 I picked up Howie Long from a private jet hanger in Detroit and drove him to a celebrity golf… https://t.co/deHttQVD3T,Back in 2003 I picked up Howie Long from a private jet hanger in Detroit and drove him to a celebrity golf,-0.016666666666666666
@Lions We are blessed to have @RodWood_Lions  GM Bob Quinn and HC Matt Patricia Thank you fellas let’s get to work… https://t.co/0FX4zcPTsH,We are blessed to have Lions GM Bob Quinn and HC Matt Patricia Thank you fellas let s get to work,0.0
@TheLionsMan @Lions I wish my wife would let me do that,I wish my wife would let me do that,0.0
Biggest steal of the draft. Not even debatable. Let’s go @Lions! You got yourselves a monster!! https://t.co/C7PWmXT8g9,Biggest steal of the draft Not even debatable Let s go You got yourselves a monster,0.0
@rovolution9 @leoflor91336577 @king_bushay @GBPdaily @Lions @packers You're expecting too much of the Detroit public school system.,bushay You re expecting too much of the Detroit public school system,0.1
@x_No_Clue_x @DtownSportsChat @DetroitPodcast @Lions @PrideOfDetroit @FOXSportsDet Decker was hurt most of last yea… https://t.co/RvmIxmi0gH,No Clue x Decker was hurt most of last yea,0.25
@VicTafur Vic you see this? So sad. https://t.co/2tq0ZvrvvL,Vic you see this So sad,-0.5
@DetroitTha313 @DtownSportsChat @DetroitPodcast @Lions @PrideOfDetroit @FOXSportsDet Eh never@ind you were just ref… https://t.co/jxqvpHMpR7,Eh never you were just ref,0.0
"@DetroitTha313 @DtownSportsChat @DetroitPodcast @Lions @PrideOfDetroit @FOXSportsDet So far he’s taken Decker, Davi… https://t.co/mYBxqHT5OU",So far he s taken Decker Davi,0.1
@NFLTotalAccess @nflnetwork @Lions @DetroitLions @Matt https://t.co/HrVGZkZRO6,,0.0
@DtownSportsChat @Lions @PrideOfDetroit @DetroitPodcast @FOXSportsDet What was wrong with last years draft?,What was wrong with last years draft,-0.25
.@PatCaputo98 - @Lions and GM Bob Quinn continue to draft with purpose https://t.co/AcB9dNeh9y https://t.co/re296zP9ik,and GM Bob Quinn continue to draft with purpose,0.0
@Eaglesnest365 @Eagles @Saints @Browns @AtlantaFalcons @Buccaneers @49ers @Giants @Broncos @Seahawks @Cardinals… https://t.co/0vhkUmpwnX,,0.0
.@PatCaputo98 - @Lions and GM Bob Quinn continue to draft with purpose https://t.co/g2C48xWISd https://t.co/mL2tmt2yxE,and GM Bob Quinn continue to draft with purpose,0.0
"Detroit Lions: A-
Ragnow is a very good first round center and while they reached on Kerryon and Walker they got un… https://t.co/tY4wAVF5eT",Detroit Lions A Ragnow is a very good first round center and while they reached on Kerryon and Walker they got un,0.215
@Lions @KNARFWONGAR #Ragnowrok,Ragnowrok,0.0
@DtownSportsChat @Lions @PrideOfDetroit @DetroitPodcast @FOXSportsDet I liked the lions draft,I liked the lions draft,0.6
@Vikings @ChicagoBears @Lions https://t.co/5rNY55IqaZ,,0.0
@NFLOwnerGBP @_Drewskii__ @1300KWL @EBrooksUncut @MatthewSekulich @McTweett @Lions @packers @Jaguars @ChicagoBears… https://t.co/Oo1jSwRGY7,Drewskii,0.0
"Top 3 #AFC / #NFC destinations for @DezBryant #WR 88 #NFL 🏈

With team success 🏆 stats/numbers &amp; potential snap opp… https://t.co/7ILQKCeRJ9",Top 3 AFC NFC destinations for WR 88 NFL With team success stats numbers amp potential snap opp,0.26666666666666666
"Mitch Albom: Detroit Lions draft picks easy to judge, hard to be right about https://t.co/2vjswgKdQH via @freep",Mitch Albom Detroit Lions draft picks easy to judge hard to be right about via,0.14246031746031745
"For @SportradarUS/@msnsports, I took a look at how Detroit addressed its weaknesses in the #NFLDraft:

https://t.co/F1FEevjUxy",For I took a look at how Detroit addressed its weaknesses in the NFLDraft,0.0
"Matt Millen battling amyloidosis, might need heart transplant https://t.co/SO8TfLZyt0 https://t.co/YNeGLfwYUR",Matt Millen battling amyloidosis might need heart transplant,0.0
Relative Athletic Scores of the 2018 Detroit Lions draft class https://t.co/kPY8RB8QAC https://t.co/fjRJ9p8cEp,Relative Athletic Scores of the 2018 Detroit Lions draft class,0.0
Lions_Headlines. Smartest NFL draft pick for each team - Yardbarker https://t.co/DGCPov5fNS,Lions Headlines Smartest NFL draft pick for each team Yardbarker,0.0
"#InadequateCharities
Betting on the Detroit Lions",InadequateCharities Betting on the Detroit Lions,0.0
@Lions @packers Lions punted more than the Pack last year. And they didn’t have Rodgers for 9 games. 🤔🤔,Lions punted more than the Pack last year And they didn t have Rodgers for 9 games,0.25
@DtownSportsChat @DetroitPodcast @Lions @PrideOfDetroit @FOXSportsDet Quinn going super safe in 1st and thinking he… https://t.co/kIuXGd18l4,Quinn going super safe in 1st and thinking he,0.41666666666666663
@Jeremy_Necelis @_Kxdak @Lions @JabrillPeppers I know that. I wasn’t planning on buying any gear. Just like to see the jerseys.,Necelis Kxdak I know that I wasn t planning on buying any gear Just like to see the jerseys,0.0
"@jjsmoove28 @Lions @E_Reid35 We don’t need another safety, we need DL help",Reid35 We don t need another safety we need DL help,0.0
"@xTreaty @NFLOwnerGBP @EBrooksUncut @McTweett @Lions @packers Yes, and Dan Marino has none. What's your point?",Yes and Dan Marino has none What s your point,0.0
.@RyanSantoso90 is kicking it over to the @Lions. https://t.co/XlBILlZrwx,is kicking it over to the,0.0
@xTreaty @EBrooksUncut @McTweett @Lions @packers You got it bud! Have fun at least you'll always have 0-16,You got it bud Have fun at least you ll always have 0 16,0.0
@Lions @packers I like it. Nice clever trash talk between division rivals. But inb4 the Pack puts up a lot of point… https://t.co/TFRpxQQVia,I like it Nice clever trash talk between division rivals But inb4 the Pack puts up a lot of point,0.3833333333333333
"Fresh odds from @LVSuperBook to win NFC North 

Minnesota Vikings EVEN
Green Bay Packers 8/5
Detroit Lions 5/1
Chicago bears 14/1",Fresh odds from to win NFC North Minnesota Vikings EVEN Green Bay Packers 8 5 Detroit Lions 5 1 Chicago bears 14 1,0.30000000000000004
O snap check out @Wavy_iso Wow check out this guy #fast #fullback @RAIDERS @Jaguars @MiamiDolphins @AtlantaFalcons… https://t.co/ikbqDtxw1v,O snap check out iso Wow check out this guy fast fullback,0.15000000000000002
@TroyPelletier3 @GregGamble49 This highlight video is just incredibly awesome. It takes in the setting with the mou… https://t.co/tB5DTgu4wl,This highlight video is just incredibly awesome It takes in the setting with the mou,1.0
@NFLOwnerGBP @EBrooksUncut @McTweett @Lions @packers Aaron Rodgers has one super bowl,Aaron Rodgers has one super bowl,0.3333333333333333
@NFLOwnerGBP @EBrooksUncut @McTweett @Lions @packers The packers haven’t been good in 5 years.,The packers haven t been good in 5 years,0.7
"@Tyrellcrosby Welcome to Detroit Tyrell!!  I watched a lot of Ducks games, and was hoping for the Lions to pick you… https://t.co/b1NwVNWfrK",Welcome to Detroit Tyrell I watched a lot of Ducks games and was hoping for the Lions to pick you,0.8
@POD_Payton @DtownSportsChat @DetroitPodcast @Lions @PrideOfDetroit @FOXSportsDet People still think it’s bad becau… https://t.co/wF5aD00iyM,Payton People still think it s bad becau,-0.6999999999999998
Happy to report @SpiderFootball TE Garrett Hudson will attend minicamp  with the Detroit @Lions ...Good luck… https://t.co/QMRMIYiHG5,Happy to report TE Garrett Hudson will attend minicamp with the Detroit Good luck,0.75
@POD_Payton @DtownSportsChat @DetroitPodcast @Lions @PrideOfDetroit @FOXSportsDet the person doing the analysis,Payton the person doing the analysis,0.0
@Lions Time will tell 🤔,Time will tell,0.0
@woo215_ @LittletonCole @Lions,,0.0
Love this #FrankRagnow #DetroitLions @Lions https://t.co/PWEp2E5mFs,Love this FrankRagnow DetroitLions,0.5
With How do you grade the Detroit Lions' 2018 draft class? https://t.co/hsxhWzm7Ii,With How do you grade the Detroit Lions 2018 draft class,0.0
"The Detroit Lions Draft Nick Bawden https://t.co/AQkuHU7GyI via @YouTube
I loved this pick",The Detroit Lions Draft Nick Bawden via I loved this pick,0.7
@DtownSportsChat @DetroitPodcast @Lions @PrideOfDetroit @FOXSportsDet What’s underwhelming?,What s underwhelming,0.0
@DtownSportsChat @DetroitPodcast @Lions @PrideOfDetroit @FOXSportsDet Not one fact here. I know you said it was an… https://t.co/3fiBu9L5ww,Not one fact here I know you said it was an,0.0
@Lions @packers Get a hold of us when you win a playoff game,Get a hold of us when you win a playoff game,0.2
@Lions @packers He is also the holder on extra points.,He is also the holder on extra points,0.0
"Matt Millen dealing with rare disease, likely needs heart transplant - Yardbarker https://t.co/anVVITZVU8",Matt Millen dealing with rare disease likely needs heart transplant Yardbarker,0.15
Detroit Lions: 6 top free agents who are still available https://t.co/SMBOAn9PNl https://t.co/KDTIt1vQEG,Detroit Lions 6 top free agents who are still available,0.43333333333333335
Great to hear @TheoRiddick speak today on a plant powered career in the @NFL with the @Lions. Thanks… https://t.co/DWbdoL3vE1,Great to hear speak today on a plant powered career in the with the Thanks,0.5
"Come on, Disease!

Ex-Lions president Millen battling rare disease https://t.co/N8kpW256AO",Come on Disease Ex Lions president Millen battling rare disease,0.3
"Matt Millen battling amyloidosis, might need heart transplant - https://t.co/44AFKikYYA #GoogleAlerts",Matt Millen battling amyloidosis might need heart transplant GoogleAlerts,0.0
Best of luck to Matt Millen https://t.co/0BBbD44V3e,Best of luck to Matt Millen,1.0
"@Lions @packers Didn't the lions draft a kicker in the third or fourth round in the early 90's?... Wait, it says 2n… https://t.co/u3SgA07ZGs",Didn t the lions draft a kicker in the third or fourth round in the early 90 s Wait it says 2n,-0.025
Most expected to the Detroit Lions to focus on defence in the 2018 NFL Draft. https://t.co/a4xtE3mfE3 https://t.co/nP3WdRf9ON,Most expected to the Detroit Lions to focus on defence in the 2018 NFL Draft,0.2
The Detroit Lions selected Kerryon Johnson with the 43rd overall pick https://t.co/9k1ZiIh7Dr,The Detroit Lions selected Kerryon Johnson with the 43rd overall pick,0.0
Detroit lions qb matthew stafford deserves more credit for giants win - https://t.co/uv61wh46Pc,Detroit lions qb matthew stafford deserves more credit for giants win,0.65
Breaking down the Lions’ moves on Day 3 of the NFL draft – Detroit Video https://t.co/cImNPGtDzo https://t.co/VaqAE6yHMz,Breaking down the Lions moves on Day 3 of the NFL draft Detroit Video,-0.15555555555555559
"@Tmerlo19 @frank_ribble Agreed, the @Lions gave up over 100 yards per game last year.  Hand and Walker can help wit… https://t.co/3WZQ7QmKl2",ribble Agreed the gave up over 100 yards per game last year Hand and Walker can help wit,-0.2
"Very pleased with the 2018 #NFLDraft for my @Lions. I'm a real believer in Coach Patricia, GM Bob Quinn, &amp; what the… https://t.co/OhMnkfobyV",Very pleased with the 2018 NFLDraft for my I m a real believer in Coach Patricia GM Bob Quinn amp what the,0.42500000000000004
"Selfie Game strong with my man Theo Riddick 💪🏻
.
Teaching me how to get stronger while staying plant-based 🌱💪🏻
.… https://t.co/1f64PIfPqI",Selfie Game strong with my man Theo Riddick Teaching me how to get stronger while staying plant based,0.016666666666666635
"Charles Walker, former St. Xavier and UK player, will have a chance to play in the NFL https://t.co/NLNaRVSSZU https://t.co/6QSm8EmFYE",Charles Walker former St Xavier and UK player will have a chance to play in the NFL,0.0
@itskotajo @Lions Well you’re the one with the tracking so I’ll be ready for it whenever you see that it arrives 😘,Well you re the one with the tracking so I ll be ready for it whenever you see that it arrives,0.2
Frank Ragnow First Round Pick Jerseys are already available! Check 'em out at: https://t.co/tRHuVpkEUM,Frank Ragnow First Round Pick Jerseys are already available Check em out at,0.15
@GBPdaily @Lions @packers 😂,,0.0
@USC_Athletics @jayfatu @Lions #VGOH Go get em Josh!,Athletics VGOH Go get em Josh,0.0
Thanks to my wonderful girlfriend I’m getting the @Lions 2018 draft hat. These anniversary things are new for me so… https://t.co/w7OfOMz5eE,Thanks to my wonderful girlfriend I m getting the 2018 draft hat These anniversary things are new for me so,0.4454545454545455
@Lions @packers You're right! He'll probably be the placeholder! #yourfranchiseispathetic,You re right He ll probably be the placeholder yourfranchiseispathetic,0.2857142857142857
@xTreaty @EBrooksUncut @McTweett @Lions @packers Yeah not like the packers head coach has won a super bowl. You're… https://t.co/7HYG8soJxp,Yeah not like the packers head coach has won a super bowl You re,0.3333333333333333
Detroit Lions: 6 top free agents who are still available https://t.co/ZFSkLbKgCC,Detroit Lions 6 top free agents who are still available,0.43333333333333335
Relative Athletic Scores on the Detroit Lions 2018 UDFA class https://t.co/oq9nFnmskC via @PrideOfDetroit,Relative Athletic Scores on the Detroit Lions 2018 UDFA class via,0.0
@Lions @RamsNFL @Colts @HoustonTexans @Titans @jaguars @Chiefs @Chargers @Buccaneers @Bengals,,0.0
@MichiganMamba @_Kxdak @Lions @JabrillPeppers ... number was 22,Kxdak number was 22,0.0
@MichiganMamba @_Kxdak @Lions They’re not official tho. I made the big mistake of buying an @JabrillPeppers #27 Jer… https://t.co/51ZCRe4g4z,Kxdak They re not official tho I made the big mistake of buying an 27 Jer,0.0
@DrewFranklinKSR new team the Detroit Lions https://t.co/6fbctoKwbB,new team the Detroit Lions,0.13636363636363635
@chuktwit2009 @Lions Promise you won’t be disappointed!,Promise you won t be disappointed,-0.75
Check out VTG Barry Sanders Detroit Lions adult L jersey Logo 7 USA made blue #Logo7 #DetroitLions https://t.co/vGy6N2UWt7 via @eBay,Check out VTG Barry Sanders Detroit Lions adult L jersey Logo 7 USA made blue Logo7 DetroitLions via,0.05
@TheLionsMan @Lions You're welcome! 🙂,You re welcome,0.8
Detroit Lions: 6 top free agents who are still available https://t.co/oPKk5MDpeM https://t.co/J7PsAkuCL1,Detroit Lions 6 top free agents who are still available,0.43333333333333335
Anybody know when I can buy a @AyeyoKEJO jersey? @Lions,Anybody know when I can buy a jersey,0.0
@Jeremy_Necelis @_Kxdak @Lions Well some of the first rounders already announced theirs. Hoping Lions would follow suit.,Necelis Kxdak Well some of the first rounders already announced theirs Hoping Lions would follow suit,0.25
@MichiganMamba @Lions August,August,0.0
@Lions @packers Which team had more punts last year?   The @Lions!  And that was without @AaronRodgers12 for 1/2 the season.,Which team had more punts last year The And that was without for 1 2 the season,0.25
"Former Detroit Lions President Matt Millen Battling Rare Disease Amyloidosis, May Need Heart Transplant… https://t.co/A6uEy7mdRV",Former Detroit Lions President Matt Millen Battling Rare Disease Amyloidosis May Need Heart Transplant,0.15
@_Kxdak @MichiganMamba @Lions Usually around the beginning of the first summer camps,Kxdak Usually around the beginning of the first summer camps,0.0
@amaizinblue @Lions Thanks! 😁,Thanks,0.2
"@NFLOwnerGBP @EBrooksUncut @McTweett @Lions @packers We have a super bowl caliber head coach. If you’re a packers,… https://t.co/nLQjjtwG6X",We have a super bowl caliber head coach If you re a packers,0.3333333333333333
@garyvee Welcome to the Detroit Lions @Joneschosen1 !  And congrats to @vaynersports,Welcome to the Detroit Lions And congrats to,0.8
@LG_Blount @Lions Us Detroit fans can't wait to see you in action!! Looking fly in the uniforms!,Blount Us Detroit fans can t wait to see you in action Looking fly in the uniforms,0.45
@xTreaty @EBrooksUncut @McTweett @Lions @packers 👌🏻,,0.0
@adam_hodgy @thatfunnyginger @Lions Also it is a business why would you take a risk on a guy who has had a past hea… https://t.co/z5npqLtwrp,hodgy Also it is a business why would you take a risk on a guy who has had a past hea,-0.25
@EBrooksUncut @NFLOwnerGBP @McTweett @Lions @packers Dude we’re gonna fucking obliterate every team in the NFC nort… https://t.co/wtYQdLYyFU,Dude we re gonna fucking obliterate every team in the NFC nort,-0.6
@Nate13Burleson @NFL @nflnetwork @Lions @LionBloodBrand @StarterBlkLabel @Starter #DetroitVSeverybody https://t.co/9GPy90Ob9L,DetroitVSeverybody,0.0
"@kxlejensen @Lions Oh ok, I eish Kerryon could get a number in the 20s but it's impossible right now",Oh ok I eish Kerryon could get a number in the 20s but it s impossible right now,0.03968253968253969
"Look at Detroit Lions season thru eyes of Vegas:
Season Wins: 8
Make the Playoffs: NO is -330
Biggest Games: +4 vs… https://t.co/oyWmqZCpHv",Look at Detroit Lions season thru eyes of Vegas Season Wins 8 Make the Playoffs NO is 330 Biggest Games 4 vs,0.3
@adam_hodgy @thatfunnyginger @Lions It doesn’t have the same impact as starting a game in the NBA or MLB in my opinion.,hodgy It doesn t have the same impact as starting a game in the NBA or MLB in my opinion,-0.13333333333333333
@adam_hodgy @thatfunnyginger @Lions This guy was about to go to Michigan where I guarantee he’s a starter. Starting… https://t.co/qfmFkTukhT,hodgy This guy was about to go to Michigan where I guarantee he s a starter Starting,0.0
It’s hurts my heart to see  @Nate13Burleson heart is that of a @Lions but he’s always a @Seahawks to me. As a local… https://t.co/ROv1chGyX0,It s hurts my heart to see heart is that of a but he s always a to me As a local,0.0
Breaking News: @Lions not on this list 🤯 https://t.co/pfCU61F7hC,Breaking News not on this list,0.0
"Now that the draft is over, our own @RyanCaldwell877 grades all 6 picks here ⬇️⬇️⬇️
https://t.co/xWVjiKcicx",Now that the draft is over our own grades all 6 picks here,0.6
MLIVE: How do you grade the Detroit Lions' 2018 draft class? https://t.co/x8509lZs1s,MLIVE How do you grade the Detroit Lions 2018 draft class,0.0
