Raw Tweets,Clean Tweets,Sentiment
@Eagles He probably plays better than all the Dallas Cowgirls combined.,He probably plays better than all the Dallas Cowgirls combined,0.5
"@TheTrialsofMAP @Eagles @BrianDawkins Hahs yeah good point, I mean I get it but just figured he would be a short yd… https://t.co/lhwrSus70K",Hahs yeah good point I mean I get it but just figured he would be a short yd,0.12916666666666665
@NFL @Eagles @Matteo_87_,87,0.0
@Eagles That's not even fair,That s not even fair,0.7
Gostei de um vídeo @YouTube https://t.co/RidhKWtYcl We Got. All We Need: 2017 Philadelphia Eagles Season,Gostei de um v deo We Got All We Need 2017 Philadelphia Eagles Season,0.0
"Philadelphia Eagles
Team Uniform/Logo #HerSportsCorner @Eagles https://t.co/p7v4TamkeN",Philadelphia Eagles Team Uniform Logo HerSportsCorner,0.0
@CMU_Football @AZCardinals @Eagles @Lions There is a Chip on my beloved @Lions 💙🏈,Football There is a Chip on my beloved,0.7
@AChez22 @Eagles @BrianDawkins Its not the same style of tackling. It’s a reason there has never been a RB that’s e… https://t.co/0ZI1JbI2yT,Its not the same style of tackling It s a reason there has never been a RB that s e,0.0
@ryguyPSU195 @goedert33 @Eagles Happy Birthday 🎂,Happy Birthday,0.8
"@TheTrialsofMAP @Eagles @BrianDawkins Maybe but you guys figure he,'s been tackled his entire rugby career and with… https://t.co/mzS4Em8NMB",Maybe but you guys figure he s been tackled his entire rugby career and with,0.0
@NFL @Eagles Let make him a tight end,Let make him a tight end,-0.17857142857142858
@3garciamr @David2Akers Once a @Eagles - Always an Eagle! You are a legend @David2Akers!!!,Once a Always an Eagle You are a legend,0.0
@NFL @Eagles @aar88allo,,0.0
"Factory Direct Pricing 15%OFF Coupon Code ""Factory15"" Free Shipping Philadelphia Eagles NFL Snapback Hats - Price:… https://t.co/6mbZ8a5iSY",Factory Direct Pricing 15 OFF Coupon Code Factory15 Free Shipping Philadelphia Eagles NFL Snapback Hats Price,0.25
@Eagles fans want TE Dallas Goedert to change his name LOL,fans want TE Dallas Goedert to change his name LOL,0.8
@AChez22 @Eagles @BrianDawkins A 6’8 guy would be out with a torn ACL by the 3rd quarter of his 1st game. Way to ta… https://t.co/1xvhp2x4at,A 6 8 guy would be out with a torn ACL by the 3rd quarter of his 1st game Way to ta,-0.2
@CMW_561 @Eagles Hopefully now,561 Hopefully now,0.0
@RealSkipBayless @Atari_Jones The @Eagles will sweep the @dallascowboys,Jones The will sweep the,0.0
@Eagles @DarrenSproles Tell a defense they have to stop sproles and see how many are laughing. 0,Tell a defense they have to stop sproles and see how many are laughing 0,0.5
"@88888sAccount @PrometheusAM @NFL @Eagles Now imagine vsing Jonah Lomu, search his highlights up",Now imagine vsing Jonah Lomu search his highlights up,0.0
@Eagles He is my favorite!!,He is my favorite,0.5
This epitomizes how I feel as an @Eagles fan now.  The crap we received from the stinkin’ Giants and Cowboys fans o… https://t.co/gJv16YplVz,This epitomizes how I feel as an fan now The crap we received from the stinkin Giants and Cowboys fans o,-0.8
Philadelphia Eagles Selected Former Rugby Player With No Football Experience in 2018 NFL Draft… https://t.co/1F9JXLZtC9,Philadelphia Eagles Selected Former Rugby Player With No Football Experience in 2018 NFL Draft,0.0
"The late, great Philadelphia Eagles Reggie White, putting Aikman to sleep. After this play he was called ""Troy Ache… https://t.co/gDwBY6ZCkf",The late great Philadelphia Eagles Reggie White putting Aikman to sleep After this play he was called Troy Ache,0.16666666666666666
He’s gonna be a fun player to watch @Eagles 💪🏻 https://t.co/SlyxXPiOSv,He s gonna be a fun player to watch,0.3
@TheTrialsofMAP @Eagles  @BrianDawkins Call me crazy &amp; maybe I'm just seeing this all the wrong way but wouldn't it… https://t.co/zNdTGZGcWZ,Call me crazy amp maybe I m just seeing this all the wrong way but wouldn t it,-0.55
@MattAction @NFL @Eagles I don’t know that much about football I thought it seemed a little crazy to hire someone w… https://t.co/p3m2UvtdCU,I don t know that much about football I thought it seemed a little crazy to hire someone w,-0.1958333333333333
"@wnn670 @NFL @nflukhank @Eagles You’re not that bright, are you...$$$$$",You re not that bright are you,0.7000000000000001
@NFL @Eagles @DarrenSproles Sproles gotta ring and new $$$&amp;,Sproles gotta ring and new amp,0.13636363636363635
#JordanMailata is an absolute #beast. I cant wait to see what hes bringing to the table this year for the… https://t.co/s2TsgJivAh,JordanMailata is an absolute beast I cant wait to see what hes bringing to the table this year for the,0.2
@TheHeavyHawk @NFL @Eagles Other than he's never played a single play on a football field. Nope. The consensus seem… https://t.co/oSI2CUzpCs,Other than he s never played a single play on a football field Nope The consensus seem,-0.09821428571428571
Philadelphia Eagles Selected Former Rugby Player With No Football Experience in 2018 NFL Draft… https://t.co/rlN4kdSljr,Philadelphia Eagles Selected Former Rugby Player With No Football Experience in 2018 NFL Draft,0.0
@NFL @Eagles @MattAction you know anything about this guy?,you know anything about this guy,0.0
Super Bowl 52 Champion Philadelphia Eagles commutative football finally here https://t.co/e6ju37F0Bo,Super Bowl 52 Champion Philadelphia Eagles commutative football finally here,0.16666666666666666
@be_ez44 @GoJacksFB @KimmiOsborne @Eagles Cross between kelce and obj,ez44 Cross between kelce and obj,0.0
2018 was the best sports year for me! @Eagles Super Bowl and now this! 🔥🔥🔥👌🏾👌🏾👌🏾 https://t.co/12mtvDoauJ,2018 was the best sports year for me Super Bowl and now this,0.6666666666666666
@Eagles Can't wait to see him in green again!!😀🌟🎇🏈🏆,Can t wait to see him in green again,-0.2
Philadelphia Eagles Selected Former Rugby Player With No Football Experience in 2018 NFL Draft… https://t.co/Ist1WgbCDb,Philadelphia Eagles Selected Former Rugby Player With No Football Experience in 2018 NFL Draft,0.0
@cj_wentz @Eagles @AO1Foundation Gettin some,wentz Gettin some,0.0
@NFL @heykayadams @Eagles The moves of a dumptruck...,The moves of a dumptruck,0.0
Philadelphia Eagles Selected Former Rugby Player With No Football Experience in 2018 NFL Draft… https://t.co/khdnCxC7sD,Philadelphia Eagles Selected Former Rugby Player With No Football Experience in 2018 NFL Draft,0.0
@viseable @barnardthesaint @8_bit_soul @Makets_Man @Moodfro24 @NFLonFOX @dallascowboys @Eagles We all know^^^^,bit soul Man We all know,0.0
@viseable @barnardthesaint @8_bit_soul @Makets_Man @Moodfro24 @NFLonFOX @dallascowboys @Eagles We know all know the… https://t.co/Ey84MGoe0q,bit soul Man We know all know the,0.0
As a @RockAlumni and an @Eagles fan I’m super psyched to see the 🦅 sign @slipperyrockU offensive lineman @ianpark_… https://t.co/fJAZ5iuiU2,As a and an fan I m super psyched to see the sign offensive lineman,0.3333333333333333
@PhillyFans1 @MarcusSmithII @cj_wentz @Eagles @AO1Foundation 🎹💪,wentz,0.0
@kruse_jamie83 @DoughOfCreation @MJGodwin @Browngiraffe @UnofficiallyJoe @shlomo_cohen925 @NFL @Eagles Come on ther… https://t.co/4np9B7fxQX,jamie83 cohen925 Come on ther,0.0
Philadelphia Eagles selected a former rugby player with no football experience in NFL Draft https://t.co/6c6Uu8VVj3 https://t.co/4WPnneNIXp,Philadelphia Eagles selected a former rugby player with no football experience in NFL Draft,0.0
"@Momofatts @MarcusSmithII @cj_wentz @Eagles @AO1Foundation Absolutely, I’ll remind him Philly fans do not like him. https://t.co/QDpTXioWet",wentz Absolutely I ll remind him Philly fans do not like him,0.2
And if you’re ever upset just remember the @Eagles have the greatest super bowl victory to this day!,And if you re ever upset just remember the have the greatest super bowl victory to this day,0.6666666666666666
@lansdalepa-born artist honors @Eagles’ @SuperBowl victory #MakeItMontco #FlyEaglesFly https://t.co/jJxSn4TBf1,born artist honors victory MakeItMontco FlyEaglesFly,0.0
SOUND- @GoJacksFB @GoJacksSDSU Alum Dallas Goedert Excited To Team With Former NDSU Rival Carson Went In Philly Wit… https://t.co/dAobvUVmlf,SOUND Alum Dallas Goedert Excited To Team With Former NDSU Rival Carson Went In Philly Wit,0.25833333333333336
@PhillyFans1 @MarcusSmithII @cj_wentz @Eagles @AO1Foundation Last time I checked the Eagles are Superbowl Champions… https://t.co/YrU7vZogF9,wentz Last time I checked the Eagles are Superbowl Champions,0.0
"Let 'em know!
#FlyEaglesFly
@Eagles
@showtimesully10 
@JR1ERA https://t.co/VWoZI01nes",Let em know FlyEaglesFly,0.0
"5:00 PM KDLT Sportscast For Sunday, April 29th, 2018.  Featuring sound from @GoJacksFB Alums @Jake_Wieneke with the… https://t.co/QzRjqGO6fb",5 00 PM KDLT Sportscast For Sunday April 29th 2018 Featuring sound from Alums Wieneke with the,0.4
@SInow @Eagles are gonna win the Super Bowl again!!  #suckitPats,are gonna win the Super Bowl again suckitPats,0.5666666666666667
@Sinclai2Gabriel @Eagles Picked him up undrafted same thing 😂,Picked him up undrafted same thing,0.0
@viseable @8_bit_soul @Double_M215 @Makets_Man @Moodfro24 @NFLonFOX @dallascowboys @Eagles And I take pride in mine,bit soul M215 Man And I take pride in mine,0.0
"@cj_wentz @Eagles @AO1Foundation Was already there, bought the hoodie on Thursday night.  Great cause!!!
#FlyEaglesFly",wentz Was already there bought the hoodie on Thursday night Great cause FlyEaglesFly,0.8
"Congrats to our #NFLDraft picks‼️

@Brian_ONeill_ ➡️ @Vikings
@JWhite_333 ➡️ @Buccaneers
@2Live_AM ➡️ @Eagles

#H2P… https://t.co/yoSPHs6AEC",Congrats to our NFLDraft picks ONeill 333 AM H2P,0.0
"Philadelphia Eagles draft Jordan Mailata, a player who hasn’t played a down of football https://t.co/fiJbWWetMj #NFLdraft",Philadelphia Eagles draft Jordan Mailata a player who hasn t played a down of football NFLdraft,-0.15555555555555559
"@Momofatts @MarcusSmithII @cj_wentz @Eagles @AO1Foundation Me, and other eagle fans who tweeted him after they beat… https://t.co/ZNYR0eVrXU",wentz Me and other eagle fans who tweeted him after they beat,-0.125
@TScommentator @Eagles Yea I agree,Yea I agree,0.0
@TonyDee07 @Eagles Have you ever heard of a rugby player doing well in American football?,Have you ever heard of a rugby player doing well in American football,0.0
And the @Eagles final pick in the draft? Jordan Mailata who has never played football. So what's up? His size for o… https://t.co/FCVsdMnJMn,And the final pick in the draft Jordan Mailata who has never played football So what s up His size for o,0.0
"an incredible inside look at the dream season of the 2017-18 super bowl champion philadelphia eagles. yes, i cried… https://t.co/F9bf5YlasB",an incredible inside look at the dream season of the 2017 18 super bowl champion philadelphia eagles yes i cried,0.6166666666666667
This is the @Eagles replacement for @LG_Blount https://t.co/GosdKCDFRL,This is the replacement for Blount,0.0
@barnardthesaint @8_bit_soul @Double_M215 @Makets_Man @Moodfro24 @NFLonFOX @dallascowboys @Eagles lol dont try to p… https://t.co/R96NfDgabz,bit soul M215 Man lol dont try to p,0.8
@cj_wentz @Eagles @AO1Foundation In Lancaster too?????,wentz In Lancaster too,0.0
"I’m so excited that @Parfait_13 (from my JC signing class of ‘13) has been invited to the @Eagles camp!

You’ve bee… https://t.co/lDePTPHAJ2",I m so excited that 13 from my JC signing class of 13 has been invited to the camp You ve bee,0.375
Carson Wentz is leaving no stone unturned in his quest to get back on the football field and lead the Philadelphia… https://t.co/unuNCpBcY7,Carson Wentz is leaving no stone unturned in his quest to get back on the football field and lead the Philadelphia,0.0
"@rgrondin2003 Great point. We also have the best back up QB, And it’s not even close. @Eagles are So stacked. Only… https://t.co/DfGmcrgmhP",Great point We also have the best back up QB And it s not even close are So stacked Only,0.45
"I can't wait to see what this ""hogmolly"" the eagles took will wind up being. 6'8 346. 3rd and 1 at the 1 bring him in! Lol @Eagles",I can t wait to see what this hogmolly the eagles took will wind up being 6 8 346 3rd and 1 at the 1 bring him in Lol,0.4
@PhillyFans1 @MarcusSmithII @cj_wentz @Eagles @AO1Foundation Who is this we you speak of. Just because he didn't wo… https://t.co/S5KH4J3sEN,wentz Who is this we you speak of Just because he didn t wo,0.0
@viseable @8_bit_soul @Double_M215 @Makets_Man @Moodfro24 @NFLonFOX @dallascowboys @Eagles I promise you’re only sa… https://t.co/GjLfVwia1X,bit soul M215 Man I promise you re only sa,0.0
@cj_wentz @Eagles @AO1Foundation What a great idea. You are so awesome Carson!,wentz What a great idea You are so awesome Carson,0.9
@Eagles @DarrenSproles I think I speak for all Eagle fans that we are more than glad that he won a Super Bowl in Ph… https://t.co/7j3kBppC5w,I think I speak for all Eagle fans that we are more than glad that he won a Super Bowl in Ph,0.4444444444444444
@Eagles Congratulations,Congratulations,0.0
@barnardthesaint @8_bit_soul @Double_M215 @Makets_Man @Moodfro24 @NFLonFOX @dallascowboys @Eagles ill take a team that competes every decade,bit soul M215 Man ill take a team that competes every decade,-0.5
@Keithc01Keith @Alifredson @Eagles @scottccaldwell1 No problem!!,No problem,0.0
"If/when @jordan_mailata signs a contract with the @Eagles, his 4 year deal is estimated to be worth US$2.5 million,… https://t.co/zNLYp1SgPt",If when mailata signs a contract with the his 4 year deal is estimated to be worth US 2 5 million,0.3
I added a video to a @YouTube playlist https://t.co/rDARBQkMSg Los Angeles Rams Philadelphia Eagles 10 12 17,I added a video to a playlist Los Angeles Rams Philadelphia Eagles 10 12 17,0.0
@cj_wentz @Eagles @AO1Foundation Love it,wentz Love it,0.5
The fans too. It’s been amazing for everyone.  https://t.co/GC1vUHTTSf,The fans too It s been amazing for everyone,0.6000000000000001
"@8_bit_soul @viseable @Double_M215 @Makets_Man @Moodfro24 @NFLonFOX @dallascowboys @Eagles We have history, a bad a… https://t.co/pRab8js055",bit soul M215 Man We have history a bad a,-0.6999999999999998
"@SInow Blah, blah, blah .....we heard that song before.   I think the a World Champion @Eagles will have something… https://t.co/OVPziEFXEY",Blah blah blah we heard that song before I think the a World Champion will have something,0.0
@BohlkeDillon @NDFootball @Eagles @autrydenson @CoachBrianKelly @NFL Dummy I'm from West Philly and been a fan sinc… https://t.co/r1d8GzoT8m,Dummy I m from West Philly and been a fan sinc,0.0
@Eagles @DarrenSproles Sproleszeeee like my man CW calls him happy or back my man,Sproleszeeee like my man CW calls him happy or back my man,0.4
Moves surprisingly well for such a large man.  smaller players looking to tackle around the shoulders are knocked t… https://t.co/1l6BIsLlEh,Moves surprisingly well for such a large man smaller players looking to tackle around the shoulders are knocked t,0.22857142857142856
PHILADELPHIA EAGLES STAINLESS STEEL MONEY CLIP NFL FOOTBALL GIFT - FREE SHIP #N* https://t.co/um6nVCPV2z https://t.co/g6PanWarkL,PHILADELPHIA EAGLES STAINLESS STEEL MONEY CLIP NFL FOOTBALL GIFT FREE SHIP N,0.30000000000000004
Philadelphia Eagles 2018 Draft Recap https://t.co/89ktSGwjuL via @YouTube,Philadelphia Eagles 2018 Draft Recap via,0.0
@Eagles 😂😂😂😂 scrub,scrub,0.0
Most Pennsylvanians will agree there’s just a natural rivalry between #Philadelphia and #Pittsburgh (and the sports… https://t.co/4yWZk5jNa7,Most Pennsylvanians will agree there s just a natural rivalry between Philadelphia and Pittsburgh and the sports,0.3
"@ShaniaTwain @smerconish 
I hope Shanias new tour is a big flop

challenges those who find disagreement disagreeable https://t.co/HcyPrpvhYC",I hope Shanias new tour is a big flop challenges those who find disagreement disagreeable,0.06818181818181818
The Eagles used a late draft pick on a gigantic Australian rugby player who's never played US football… https://t.co/vZnQYnxO3U,The Eagles used a late draft pick on a gigantic Australian rugby player who s never played US football,-0.15
"@jscantu @_QKB_3 @Eagles @Redskins Awesome, Jennifer!! Wahoowa!! 😃😃",QKB 3 Awesome Jennifer Wahoowa,1.0
@barnardthesaint @viseable @Double_M215 @Makets_Man @Moodfro24 @NFLonFOX @dallascowboys @Eagles History...that’s it… https://t.co/uP83QwSeiB,M215 Man History that s it,0.0
"@cj_wentz @Eagles @AO1Foundation Carson, what sizes do you have in the hoodies ????",wentz Carson what sizes do you have in the hoodies,0.0
@DaddyMartinGMM @Alifredson @Eagles @scottccaldwell1 Thanks Mike,Thanks Mike,0.2
@marianoysfan @Makets_Man @Moodfro24 @NFLonFOX @dallascowboys @Eagles Living in the past like every cowboy fan,Man Living in the past like every cowboy fan,-0.25
@NFL @Eagles If they put this kid at RB kiss ur body goodbye,If they put this kid at RB kiss ur body goodbye,0.0
@bbruce96 @stevendragonas @wnn670 @NFL @nflukhank @Eagles One of my best mates was a pro New Zealand rugby player a… https://t.co/3tDBmX4J8t,One of my best mates was a pro New Zealand rugby player a,0.5681818181818181
nbaA lot of people around here (I'm in Jersey) just hate Philly in general. I like the new look Sixers (have an Emb… https://t.co/2DsaCzWSD7,nbaA lot of people around here I m in Jersey just hate Philly in general I like the new look Sixers have an Emb,-0.20454545454545456
Draft grades for the Cowboys NFC East opponents https://t.co/HHMrs5T5ON,Draft grades for the Cowboys NFC East opponents,0.0
Oh how awesome. He’s a @SSFCRABBITOHS #allright!!! Glad I caught up on the news - go @Eagles https://t.co/MVGgpxv0Wb,Oh how awesome He s a allright Glad I caught up on the news go,0.75
"Landing spots for the undrafted free agents from Penn State, and for the Pittsburgh Steelers and Philadelphia Eagle… https://t.co/238qIPy4xp",Landing spots for the undrafted free agents from Penn State and for the Pittsburgh Steelers and Philadelphia Eagle,0.4
@viseable @Double_M215 @Makets_Man @8_bit_soul @Moodfro24 @NFLonFOX @dallascowboys @Eagles And I’ll buy you a hat to my brother,M215 Man bit soul And I ll buy you a hat to my brother,0.0
@viseable @Double_M215 @Makets_Man @8_bit_soul @Moodfro24 @NFLonFOX @dallascowboys @Eagles So who’s history would y… https://t.co/7RKjS1ZDFU,M215 Man bit soul So who s history would y,0.0
