Raw Tweets,Clean Tweets,Sentiment
New England Patriots again projected to lead NFL in wins in 20... - https://t.co/MfARyxNTe8 #Skol,New England Patriots again projected to lead NFL in wins in 20 Skol,0.21818181818181817
@GentsPlaybook @KyleRudolph82 @Vikings That is one sweet jacket :),That is one sweet jacket,0.35
@GoJacksFB @Vikings @jake_wieneke The @Vikings should sign his college QB.,wieneke The should sign his college QB,0.0
"Sept. 16th, 2018...Could we see a clash of 2 @WSUCougFB players with the @Vikings (Hercules Mata'afa) vs the… https://t.co/hzpzVKL7tA",Sept 16th 2018 Could we see a clash of 2 players with the Hercules Mata afa vs the,0.0
Nike Minnesota Vikings - Gray/Purple DriFit Polo Shirt (Multiple Sizes) - Used - https://t.co/LhZkHsr0Sb https://t.co/0gFlPXKJzI,Nike Minnesota Vikings Gray Purple DriFit Polo Shirt Multiple Sizes Used,0.0
If the @Vikings end with a record of better than 9-7 I will honestly be surprised. And I am a huge vikes fan,If the end with a record of better than 9 7 I will honestly be surprised And I am a huge vikes fan,0.3333333333333333
@jake_wieneke @PAOnTheMic @Vikings @MapleGroveSrHS @GoJacksFB Congrats and welcome! I was hoping you would make the… https://t.co/sSTrEfiOQr,wieneke Congrats and welcome I was hoping you would make the,0.8
Congrats Matt Linehan REACH Alum for signing a free agent deal with the Minnesota Vikings. Good luck and continued success,Congrats Matt Linehan REACH Alum for signing a free agent deal with the Minnesota Vikings Good luck and continued success,0.46666666666666673
In some way work for the @Vikings really want to be a part of there scouting team and to see my squad eat with me https://t.co/HbetjxJkk8,In some way work for the really want to be a part of there scouting team and to see my squad eat with me,0.2
"Grading the Minnesota Vikings 2018 NFL Draft

https://t.co/KSmKYRmk7D

-Chris https://t.co/n7syDGUFHX",Grading the Minnesota Vikings 2018 NFL Draft Chris,0.0
@HobartFootball @brandon_shed5 @Vikings Congrat BrNdinShed!,shed5 Congrat BrNdinShed,0.0
"""Since Rick Spielman was promoted to be the team’s general manager in 2012, the Minnesota Vikings have spent 
a tot… https://t.co/YUe6HXqkBZ",Since Rick Spielman was promoted to be the team s general manager in 2012 the Minnesota Vikings have spent a tot,-0.024999999999999994
@BadgerFootball @gdooley34 @Vikings Sucks,Sucks,-0.3
@Trigga_Tray28 Congratulations on being picked up by the Minnesota Vikings! Looking forward to seeing you at training camp! SKOL!,Tray28 Congratulations on being picked up by the Minnesota Vikings Looking forward to seeing you at training camp SKOL,0.0
@Vikeologist @Vikings There area few different ones including a brand new one that popped up because of the sale: https://t.co/IyqKZTcEJs,There area few different ones including a brand new one that popped up because of the sale,-0.02121212121212122
@FanHQ @Vikings I sent a request to join but haven't been approved yet,I sent a request to join but haven t been approved yet,0.0
@Vikeologist @Vikings Keep your eye on the Buy Sell Trade Vikings Facebook groups.  Lots of action on those pages r… https://t.co/ekmFSGWtN4,Keep your eye on the Buy Sell Trade Vikings Facebook groups Lots of action on those pages r,0.1
Yes @Vikings give this kid a shot. @MattHeller13 https://t.co/xtK1Io63qA,Yes give this kid a shot,0.0
Need to get myself a @devan1e @Vikings jersey ASAP. He’s going to be a star being groomed with this defense.  #skol #GoBears #CalInTheNFL,Need to get myself a jersey ASAP He s going to be a star being groomed with this defense skol GoBears CalInTheNFL,0.0
@Vikeologist @FanHQ @Vikings NFL auctions has some but not much as of right now last time I looked,NFL auctions has some but not much as of right now last time I looked,-0.07142857142857142
Mike Hughes is another CB headed to the NFC North - joining the Minnesota Vikings https://t.co/RSkazwjR80,Mike Hughes is another CB headed to the NFC North joining the Minnesota Vikings,0.0
@HWSAthletics @HobartFootball @brandon_shed5 @Vikings @LLAthletics @d3football Awesome Brandon!,shed5 Awesome Brandon,1.0
@jmvillelabeitia @vikings_es ¿Cómo crees que ha salido de reforzado @Vikings del Draft?,es C mo crees que ha salido de reforzado del Draft,0.0
The last team that chanted this ended up embarrassed at home... ask Minnesota Vikings 😏 https://t.co/mY017gYgp1,The last team that chanted this ended up embarrassed at home ask Minnesota Vikings,0.0
"Retweeted Chase Puckett (@SChasePuckett):

Congrats to @NewnanHigh alumni Tray Matthews who signed with the… https://t.co/XvcroN3lZq",Retweeted Chase Puckett Congrats to alumni Tray Matthews who signed with the,0.0
"What we can learn from star turn for Case Keenum of Minnesota Vikings, and whether he could be re-signed -… https://t.co/grAkmkaCcd",What we can learn from star turn for Case Keenum of Minnesota Vikings and whether he could be re signed,0.0
@jake_wieneke @Vikings @MapleGroveSrHS @GoJacksFB Welcome to the Vikings Jake from a long time fan of the Vikings!… https://t.co/YGwXI0FP7c,wieneke Welcome to the Vikings Jake from a long time fan of the Vikings,0.375
@NFL @Titans @Colts @Vikings @Patriots @Bengals @49ers @Ravens @Eagles @Saints @packers @Chargers @RAIDERS… https://t.co/FhwHOQEG8Y,,0.0
Congrats to @NewnanHigh alumni Tray Matthews who signed with the @Vikings! @CowetaSchools @TimesHerald… https://t.co/oHxeEMVcMO,Congrats to alumni Tray Matthews who signed with the,0.0
What I loved about the @vikings season is at no time did I have to wonder how the f__k did my team lose to a vastly… https://t.co/rM3NsWHKwq,What I loved about the season is at no time did I have to wonder how the f k did my team lose to a vastly,0.35
Past moves prevented the Vikings from drafting an offensive lineman  - Yardbarker https://t.co/VmqYrtwb0o,Past moves prevented the Vikings from drafting an offensive lineman Yardbarker,-0.25
@BrettFalkowski @Vikings @_RobertoAguayo Carlson. Dynasty Kicker. Sharpie.,RobertoAguayo Carlson Dynasty Kicker Sharpie,0.0
📞 @Vikings ........ God is good,God is good,0.7
@VikingsGraphics @XavierRhodes29_ @Brian_Robison @EversonGriffen @EricKendricks54 @terencenewman @HarriSmith22… https://t.co/HpgJGfhGIi,Robison,0.0
@JerichoNorman @Vikings @TeamShuster @JayHolmes_ @nflnetwork Doesn't mean he gonna do good in the league he dropped for a reason,Doesn t mean he gonna do good in the league he dropped for a reason,0.19374999999999998
@JerichoNorman @Vikings @TeamShuster @JayHolmes_ @nflnetwork Most of the linemen had his grades 😅😅😅,Most of the linemen had his grades,0.5
@JerichoNorman @Vikings @TeamShuster @JayHolmes_ @nflnetwork He good but that's college lol,He good but that s college lol,0.75
@CooCoachA @Maxmax_33 @Vikings Wow wow wow...prayers are powerful!!! So happy for you,33 Wow wow wow prayers are powerful So happy for you,0.28
@Patteyeson7 @Vikings @_RobertoAguayo,RobertoAguayo,0.0
Sad my @Vikings tossed @casekeenum7 but looking forward to seeing him play in my new hometown #DenverBound,Sad my tossed but looking forward to seeing him play in my new hometown DenverBound,-0.18181818181818182
"@Ravens I'm a big @Vikings fan, but legends never die! Ozzie, enjoy your retirement!",I m a big fan but legends never die Ozzie enjoy your retirement,0.2
@IntrnetHorseMan @_Drewskii__ @1300KWL @EBrooksUncut @MatthewSekulich @McTweett @Lions @packers @Jaguars @ChicagoBears @Vikings Uh huh,Drewskii Uh huh,0.0
"@thecuttman @Vikings yeah I know it's a real position. You can pick up a kicker off the street. At 7 I could understand it, but not 5.",yeah I know it s a real position You can pick up a kicker off the street At 7 I could understand it but not 5,0.2
@USFCooFootball @Maxmax_33 @Vikings Congratulations  Max!!!,33 Congratulations Max,0.0
@NDTScouting My best buddy @pitmaster667 is a @Vikings fan and he pretty much knows who Minny will draft based on w… https://t.co/lBsRjYwuXY,My best buddy is a fan and he pretty much knows who Minny will draft based on w,0.48333333333333334
@gopack91 @Vikings PS. Get your ass over to Minneapolis.  There's a wild Statz to be tamed.,PS Get your ass over to Minneapolis There s a wild Statz to be tamed,0.1
NFL Minnesota Vikings Licensed Edible Sheet Cake Topper #35399 - https://t.co/VwtKLvjqav https://t.co/lkjCJ8lyxA,NFL Minnesota Vikings Licensed Edible Sheet Cake Topper 35399,0.0
Skinit Minnesota Vikings 15.6 in 15-d038dx Skin - Minnesota Vikings Large Logo | NFL Skin - https://t.co/5RbUDwsfMD https://t.co/TnTBXRcNdP,Skinit Minnesota Vikings 15 6 in 15 d038dx Skin Minnesota Vikings Large Logo NFL Skin,0.21428571428571427
"@jake_wieneke @Vikings @MapleGroveSrHS @GoJacksFB This is incredible, man. Congratulations and I wish you the best of luck 💪🏽",wieneke This is incredible man Congratulations and I wish you the best of luck,0.95
@Vikings @JayHolmes_ @OhioStateFB #skol welcome to the TC's msp\stp,skol welcome to the TC s msp stp,0.8
@NFLOwnerGBP @_Drewskii__ @1300KWL @EBrooksUncut @MatthewSekulich @McTweett @Lions @packers @Jaguars @ChicagoBears… https://t.co/VD6HkLNLmX,Drewskii,0.0
2018 NFL Draft: Minnesota Vikings select Tyler Conklin https://t.co/dJYi1rJcUc,2018 NFL Draft Minnesota Vikings select Tyler Conklin,0.0
@Jack9Flaherty Who is your nfl football team I like minnesota vikings,Who is your nfl football team I like minnesota vikings,0.0
"@VikingHorn_ @Vikings Congrats to all, love my Vikings 💜💛💜",Congrats to all love my Vikings,0.5
"@gopack91 @Vikings If we are playing GB, FG need not apply because y'all don't have a D to stop us 😘. That being sa… https://t.co/WusnNBpYMF",If we are playing GB FG need not apply because y all don t have a D to stop us That being sa,0.0
Kai Forbath disappointed by Vikings taking kicker in draft https://t.co/YANPqZSawr https://t.co/VGXiwecwVA,Kai Forbath disappointed by Vikings taking kicker in draft,-0.75
@kaykay0715 @FanHQ @Vikings Notable player game worn stuff was few and far between.  I picked up a lot of nice stuff though,Notable player game worn stuff was few and far between I picked up a lot of nice stuff though,0.12
@MelKiperESPN What’s his  grade for Minnesota Vikings?,What s his grade for Minnesota Vikings,0.0
"With the #NFLDraft over, I was reminded of the interesting story of Moritz Böhringer, first ever European drafted (… https://t.co/RVTGh0xxla",With the NFLDraft over I was reminded of the interesting story of Moritz B hringer first ever European drafted,0.25
@Vikeologist @FanHQ @Vikings I wish I could've made that garage sale,I wish I could ve made that garage sale,0.0
"@Vikings Posted... 
https://t.co/CqrHQ1pCpn",Posted,0.0
I am looking for #Vikings game used items.  Anyone have any or know where i can find some? @FanHQ @Vikings,I am looking for Vikings game used items Anyone have any or know where i can find some,-0.4
"@Education4Libs I dig your Conservative moxie. Also, I dig your Minnesota Twins Memorial Day Edition cap. I just bo… https://t.co/bIKLL7ngP4",I dig your Conservative moxie Also I dig your Minnesota Twins Memorial Day Edition cap I just bo,0.0
@IntrnetHorseMan @_Drewskii__ @1300KWL @EBrooksUncut @MatthewSekulich @McTweett @Lions @packers @Jaguars… https://t.co/eUU8SrU9Me,Drewskii,0.0
I also absolutely love @Vikings taking the best kicker in the draft. If Carlson pans out with accuracy and distance… https://t.co/gQSiuaIYO3,I also absolutely love taking the best kicker in the draft If Carlson pans out with accuracy and distance,0.75
Great Day: @Vikings @usbankstadium Coach Dienhart received Bud Grant Legacy Award. Current Tommies Celebrate with h… https://t.co/13vBqDm3XE,Great Day Coach Dienhart received Bud Grant Legacy Award Current Tommies Celebrate with h,0.4
"I liked a @YouTube video Minnesota Vikings Franchise @ Falcons [W2, S3] (Madden 18) https://t.co/VmSBrdom7p",I liked a video Minnesota Vikings Franchise Falcons W2 S3 Madden 18,0.6
".@AugieBaseball falls to Minnesota State, 13-10, in the final game on Sunday. The Vikings are now 38-6 (24-6 NSIC)… https://t.co/EnYMaZ4oen",falls to Minnesota State 13 10 in the final game on Sunday The Vikings are now 38 6 24 6 NSIC,-0.2
#news [NFL] Week 12: Thanks Keenum (Minnesota Vikings vs Detroit Lions 30-23) https://t.co/Jslmh0E82t https://t.co/tXogMO7akb,news NFL Week 12 Thanks Keenum Minnesota Vikings vs Detroit Lions 30 23,0.2
@Vikings Liking this guy already &amp; he's not even on the field yet!! SKOL!!👍💜💛💜💛,Liking this guy already amp he s not even on the field yet SKOL,0.0
@jake_wieneke @Vikings @MapleGroveSrHS @GoJacksFB Congratulations @jake_wieneke!! So glad to have you signed #SKOL #GloryToGod,wieneke Congratulations wieneke So glad to have you signed SKOL GloryToGod,0.5
One half of the Super Bowl matchup is set as Kivstyle and the Minnesota Vikings punched their ticket to the TPCFL t… https://t.co/f6HKCD6IFE,One half of the Super Bowl matchup is set as Kivstyle and the Minnesota Vikings punched their ticket to the TPCFL t,0.08333333333333333
SOUND-Going Undrafted Allows Former @GoJacksFB @GoJacksSDSU Star @Jake_Wieneke To Live Dream &amp; Sign With Hometown M… https://t.co/loCU3Jfv9e,SOUND Going Undrafted Allows Former Star Wieneke To Live Dream amp Sign With Hometown M,0.1787878787878788
My guy @KyleRudolph82 taking home @Vikings Community Man of the Year award wearing GentsPlaybook Custom purple velv… https://t.co/CEoVfqru4c,My guy taking home Community Man of the Year award wearing GentsPlaybook Custom purple velv,0.0
@icywhitefreeze @MarkBermanFox26 @FOX26Houston @Hollywood__5 @Vikings You have Johnny manziel in your header. Don’t talk.,5 You have Johnny manziel in your header Don t talk,0.0
"Minnesota Vikings Franchise @ Falcons [W2, S3] (Madden 18) https://t.co/JAm1CzM6iL",Minnesota Vikings Franchise Falcons W2 S3 Madden 18,0.0
"I added a video to a @YouTube playlist https://t.co/JAm1CzM6iL Minnesota Vikings Franchise @ Falcons [W2, S3] (Madden 18)",I added a video to a playlist Minnesota Vikings Franchise Falcons W2 S3 Madden 18,0.0
@kcoug01 @gulliverswenson @herculesuluao50 @Vikings I am he's my brother,I am he s my brother,0.0
@kcoug01 @gulliverswenson @herculesuluao50 @Vikings ok professional crop specialist you know what's best lol haha n… https://t.co/vltqhZdRFb,ok professional crop specialist you know what s best lol haha n,0.5200000000000001
@HarryDunnFunny @ClintonHolmgren @Vikings @_Bigmikee1 @brian_oneill_ @JayHolmes_ @T_Conk1 @DanielCarlson38… https://t.co/mzVTWu2FlG,Bigmikee1 oneill Conk1,0.0
"5:00 PM KDLT Sportscast For Sunday, April 29th, 2018.  Featuring sound from @GoJacksFB Alums @Jake_Wieneke with the… https://t.co/QzRjqGO6fb",5 00 PM KDLT Sportscast For Sunday April 29th 2018 Featuring sound from Alums Wieneke with the,0.4
@johnnyrandle93 Wow. Two greats @Vikings !,Wow Two greats,0.1
@Vikings @_Bigmikee1 @brian_oneill_ @JayHolmes_ @T_Conk1 @DanielCarlson38 @colbygossett @devan1e Congrats on being a VIKING !!  SKOL,Bigmikee1 oneill Conk1 Congrats on being a VIKING SKOL,0.0
@jake_wieneke @Vikings @MapleGroveSrHS @GoJacksFB Congratulations Jake! So happy for you!,wieneke Congratulations Jake So happy for you,0.8
@DermodKarl @SamNewton31 @Vikings @HarriSmith22 @athielen19 @KyleRudolph82 @bgedeon42 @elflein65 Special Teams Player of the Year,Special Teams Player of the Year,0.35714285714285715
"Congrats to our #NFLDraft picks‼️

@Brian_ONeill_ ➡️ @Vikings
@JWhite_333 ➡️ @Buccaneers
@2Live_AM ➡️ @Eagles

#H2P… https://t.co/yoSPHs6AEC",Congrats to our NFLDraft picks ONeill 333 AM H2P,0.0
"Cal alumnus @devan1e heard his name called on the third day of the 2018 NFL draft— @Vikings 

https://t.co/bdDFWZcMkC",Cal alumnus heard his name called on the third day of the 2018 NFL draft,0.0
@SamNewton31 @Vikings @HarriSmith22 @athielen19 @KyleRudolph82 @bgedeon42 @elflein65 I can't remember what STOPY stands for,I can t remember what STOPY stands for,0.0
Minnesota #Vikings 2018 #NFLDraft Grade: B #NFL https://t.co/ufeVsKI1Gd via @YouTube,Minnesota Vikings 2018 NFLDraft Grade B NFL via,0.0
Brandon Shed Hobart WR is headed to Minnesota with Vikings,Brandon Shed Hobart WR is headed to Minnesota with Vikings,0.0
Congratulations @jake_wieneke @Vikings My favorite team too! Proud of you. #ItsAGodThing #GoJacks #SkolVikings https://t.co/TYRwj4COBR,Congratulations wieneke My favorite team too Proud of you ItsAGodThing GoJacks SkolVikings,0.65
@SamNewton31 @Vikings @HarriSmith22 @athielen19 @KyleRudolph82 @bgedeon42 @elflein65 Harrison looks like he wants t… https://t.co/0tHtRkrbAw,Harrison looks like he wants t,0.2
@NBCSCeltics @tdgarden @NBCSPhilly Hey @Vikings you wanna let Boston know how well this work out for you?,Hey you wanna let Boston know how well this work out for you,0.0
"Marshall Football Vikings football program of the year today at the Minnesota Football Honors Awards
@tbahlmann65… https://t.co/H1jKdlvBhq",Marshall Football Vikings football program of the year today at the Minnesota Football Honors Awards,0.0
Former Hobart WR Brandon Shed heading to minicamp with the Minnesota #Vikings,Former Hobart WR Brandon Shed heading to minicamp with the Minnesota Vikings,0.0
@JeffBadet__ @Vikings You're a STEAL brother go on and do great things. And get paid!,You re a STEAL brother go on and do great things And get paid,0.8
@jake_wieneke @Vikings @MapleGroveSrHS @GoJacksFB Real question tho....how do you know Post Malone? And how'd you g… https://t.co/jX5W3ecW7r,wieneke Real question tho how do you know Post Malone And how d you g,0.2
@TWilson4156 @UCF_Football @Vikings @_Bigmikee1 Yeah but it's Scott Frost team. Totally different. Sure there's ple… https://t.co/Cq86sRNCIf,Football Bigmikee1 Yeah but it s Scott Frost team Totally different Sure there s ple,0.25
So the @Vikings spend $84m guaranteed on @KirkCousins8 and don’t take a lineman we can plug in week one to protect our investment?,So the spend 84m guaranteed on and don t take a lineman we can plug in week one to protect our investment,0.0
@HAbdullah39 @Vikings Still remember you picking off Rodgers in the back of the endzone,Still remember you picking off Rodgers in the back of the endzone,0.0
Presser Points: Spielman Receives Envious Texts from Other GM's - Official Site https://t.co/YpeAjpqlYB,Presser Points Spielman Receives Envious Texts from Other GM s Official Site,-0.125
"Top Quotes from Rick Spielman, Vikings 2018 Draft Picks - Official Site https://t.co/exrTrPAhfL",Top Quotes from Rick Spielman Vikings 2018 Draft Picks Official Site,0.5
Former NDSU DT-Nate Tanguay is getting a shot with the Minnesota Vikings... Reports to Rookie Mini-Camp on Thursday,Former NDSU DT Nate Tanguay is getting a shot with the Minnesota Vikings Reports to Rookie Mini Camp on Thursday,0.0
@NFFMN @KyleRudolph82 @Vikings Hey who is that handsome man with the microphone?,Hey who is that handsome man with the microphone,0.5
@jake_wieneke @PAOnTheMic @Vikings @MapleGroveSrHS @GoJacksFB Congrats Jake!  @PAOnTheMic and I have been following… https://t.co/Xw9ilBH7xU,wieneke Congrats Jake and I have been following,0.0
@mbinger1 @Mattyice7386467 @Vikings @colbygossett You're such an expert... Lol https://t.co/JmH24v1ytU,You re such an expert Lol,0.4
@JoffreyRasul @Elizacece77 @Pitt_FB @Vikings Exactly! And Clemmings was also converted from defense to offense.,FB Exactly And Clemmings was also converted from defense to offense,0.25
@Elizacece77 @Pitt_FB @Vikings The only problem I have is that the Vikes are in serious chase for a SB. They need h… https://t.co/E3GYf9DrmB,FB The only problem I have is that the Vikes are in serious chase for a SB They need h,-0.16666666666666666
@KateKratoska @usbankstadium @Vikings Love those noise cancellers!!,Love those noise cancellers,0.5
Minnesota Vikings Planning “Once in a Lifetime” Sale https://t.co/AvcYYbJ4EO,Minnesota Vikings Planning Once in a Lifetime Sale,0.0
So happy for my friend who got drafted to the Minnesota Vikings. So proud 😪,So happy for my friend who got drafted to the Minnesota Vikings So proud,0.8
@kendallgrovemma @gulliverswenson @herculesuluao50 @Vikings This is boring. Lets just agree to disagree. Neither on… https://t.co/QTQAFMVFGN,This is boring Lets just agree to disagree Neither on,-1.0
@Vikings @ChicagoBears @Lions https://t.co/5rNY55IqaZ,,0.0
Draft experts impressed with the Minnesota Vikings 2018 draft class #Vikings  https://t.co/QwTm9WbLMD https://t.co/hMTxUjaT5l,Draft experts impressed with the Minnesota Vikings 2018 draft class Vikings,1.0
@NFLOwnerGBP @_Drewskii__ @1300KWL @EBrooksUncut @MatthewSekulich @McTweett @Lions @packers @Jaguars @ChicagoBears… https://t.co/Oo1jSwRGY7,Drewskii,0.0
@kendallgrovemma @gulliverswenson @herculesuluao50 @Vikings Herc could have broken his leg the first game of next s… https://t.co/RdNQiY3F1W,Herc could have broken his leg the first game of next s,-0.1375
@JeffBadet__ @Vikings Your going to make that team. Your going to see snaps too!,Your going to make that team Your going to see snaps too,0.0
@Mattyice7386467 @itsnickybiebs @Vikings @colbygossett C-  maybe a C,C maybe a C,0.0
@HAbdullah39 @Vikings Your advise is true for everyone. Thanks for being such a great Coug.,Your advise is true for everyone Thanks for being such a great Coug,0.3375
@VikingsGraphics @Vikings @colbygossett Great work man. Will there be more,Great work man Will there be more,0.65
@HAbdullah39 @eric_j_thompson @Vikings You are always going to be one of my favorites Mr.Abdullah,j thompson You are always going to be one of my favorites Mr Abdullah,0.0
Draft experts impressed with the Minnesota Vikings 2018 draft class - Yardbarker https://t.co/gdpCSk53XO,Draft experts impressed with the Minnesota Vikings 2018 draft class Yardbarker,1.0
@colbygossett70 was an absolute steal in the 6th round. Has an extremely high ceiling and can’t wait to see the… https://t.co/x9WsX2Qu0b,was an absolute steal in the 6th round Has an extremely high ceiling and can t wait to see the,0.05333333333333334
My friend from colleges boyfriend just got drafted to the Minnesota Vikings!!! Glad I’ll have rich friends with nic… https://t.co/GmDdde7L7U,My friend from colleges boyfriend just got drafted to the Minnesota Vikings Glad I ll have rich friends with nic,0.4375
"The Vikings close the regular season with a 5-1 win over Minnesota Duluth to complete the sweep, and secure a No. 2… https://t.co/hrYqSG40on",The Vikings close the regular season with a 5 1 win over Minnesota Duluth to complete the sweep and secure a No 2,0.325
@jake_wieneke @Vikings @MapleGroveSrHS @GoJacksFB Time to go to work young man. Find your boy @athielen19 &amp; become a sponge!,wieneke Time to go to work young man Find your boy amp become a sponge,0.1
Congrats to @EZ0932 on his invite to the @Vikings mini camp! #EarnedIt https://t.co/Wkf0EglLzV,Congrats to on his invite to the mini camp EarnedIt,0.0
"@TreyKdot @Vikings @colbygossett Idk, Im a haweye fan so I might be bias but Wadley reminds me of Jet but more powerful and better agility",Idk Im a haweye fan so I might be bias but Wadley reminds me of Jet but more powerful and better agility,0.43333333333333335
"Experts were mostly positive about the #Vikings draft this year, giving high marks for their selections. #SKOL 

https://t.co/K3EaGd63uy",Experts were mostly positive about the Vikings draft this year giving high marks for their selections SKOL,0.19363636363636363
"@jake_wieneke @Vikings @MapleGroveSrHS @GoJacksFB This is so awesome! I am so happy for you Jake, you have left a l… https://t.co/CqhYVl7Zh4",wieneke This is so awesome I am so happy for you Jake you have left a l,0.6
"Fresh odds from @LVSuperBook to win NFC North 

Minnesota Vikings EVEN
Green Bay Packers 8/5
Detroit Lions 5/1
Chicago bears 14/1",Fresh odds from to win NFC North Minnesota Vikings EVEN Green Bay Packers 8 5 Detroit Lions 5 1 Chicago bears 14 1,0.30000000000000004
@jake_wieneke @raynyaigoti @Vikings @MapleGroveSrHS @GoJacksFB So happy for you!!! Keep doing you man. (Call neilson asap 😂),wieneke So happy for you Keep doing you man Call neilson asap,0.8
