Raw Tweets,Clean Tweets,Sentiment
@QuannJones @Panthers Welcome to Charlotte!,Welcome to Charlotte,0.8
@QuannJones @Panthers Let’s go my dude!,Let s go my dude,0.0
"@OhioStateFB @TSprinkle93 @Panthers Go show them what you got, we believe that you will be a Panther. 
BuckeyePride#Youtough#WesupportU.",Go show them what you got we believe that you will be a Panther BuckeyePride Youtough WesupportU,0.0
@QuannJones @Panthers So happy for you!!!!,So happy for you,0.8
@ColeFartley @Panthers Said the same thing to my hubby. Jaguars are have a teal identification crisis.,Said the same thing to my hubby Jaguars are have a teal identification crisis,0.0
@Panthers @charlottevibe @chowardFox46 @CarolinaHuddle @carsportsnews @CarolinaAbbie @cartman975_31 @jboogribs… https://t.co/Q58g5d2JCY,31,0.0
"That moment when you’re one Sunday closer to football @Panthers #KeepPounding #Panthers #PantherNation #NFL
 https://t.co/0xfRs6dgOw",That moment when you re one Sunday closer to football KeepPounding Panthers PantherNation NFL,0.0
"2018 NFL Schedule🖤🏈💙
#KeepPounding #Panthers #PantherNation #NFL @Panthers @NFL https://t.co/oJ8ty1qtwH",2018 NFL Schedule KeepPounding Panthers PantherNation NFL,0.0
@NFLonFOX @Browns @Giants @nyjets @bakermayfield @saquon Why not throw my new favorite WR @DJMoore30 In the mix? @Panthers,Why not throw my new favorite WR In the mix,0.3181818181818182
@mark_n25 @KiddStutta17 @Panthers @idjmoore @TorreySmithWR @MatthewClayburn Bad play calling,n25 Bad play calling,-0.6999999999999998
@Goodnesschar @Panthers I just have to say I always see your comments and it always make me smile because of how po… https://t.co/J4tD6xiTEd,I just have to say I always see your comments and it always make me smile because of how po,0.3
"Fresh odds from @LVSuperBook to win NFC South

New Orleans Saints 7/5
Atlanta Falcons 11/5
Carolina Panthers 11/5
Tampa Bay Buccaneers 12/1",Fresh odds from to win NFC South New Orleans Saints 7 5 Atlanta Falcons 11 5 Carolina Panthers 11 5 Tampa Bay Buccaneers 12 1,0.4121212121212121
Carolina Panthers 2018 post draft thoughts. #KeepPounding #NFLDraft2018 #NFLDraft https://t.co/a7PnnWlUem via @YouTube.,Carolina Panthers 2018 post draft thoughts KeepPounding NFLDraft2018 NFLDraft via,0.0
@Panthers Either get cj Anderson or make artis Payne get bigger/stronger and make him a explosive power back.,Either get cj Anderson or make artis Payne get bigger stronger and make him a explosive power back,0.0
@MichiganStOnBTN @Cfrey_23 @Panthers Congrats @Cfrey_23 #,23 Congrats 23,0.0
@Panthers Very well done draft. Hurney 2.0 is doing ok so far,Very well done draft Hurney 2 0 is doing ok so far,0.26666666666666666
"@Panthers we need a 40 race between Samuel, Byrd, and Jackson",we need a 40 race between Samuel Byrd and Jackson,0.0
Carolinas a constant through NFL draft; 24 players with North Carolina or South Carolina ties are picked. ...… https://t.co/b8ge2ZXZzi,Carolinas a constant through NFL draft 24 players with North Carolina or South Carolina ties are picked,0.0
@Panthers We coming to reclaim that NFC South title!,We coming to reclaim that NFC South title,0.0
@buttkicker7 @Panthers @Chiefs and... #GoJackets,and GoJackets,0.0
@buttkicker7 @Panthers @Chiefs Glad youre in KC buttkicker!,Glad youre in KC buttkicker,0.5
@Eaglesnest365 @Eagles @Saints @Browns @AtlantaFalcons @Buccaneers @49ers @Giants @Broncos @Seahawks @Cardinals… https://t.co/0vhkUmpwnX,,0.0
"@madisonmaness I would love to see our @Panthers beat the Cowboys in person, you should go to that one!!! #KeepPounding",I would love to see our beat the Cowboys in person you should go to that one KeepPounding,0.5
"🎵 Gone to Carolina 🎵

@Cfrey_23 has signed with the @Panthers. https://t.co/LRr2YYNxFU",Gone to Carolina 23 has signed with the,0.0
I'm sorry...is this a @Panthers iron? https://t.co/eC4HJa46r1,I m sorry is this a iron,-0.5
With Olsen and McCaffrey😬🔥🔥@Panthers  great job on this one https://t.co/y027h6KTcs,With Olsen and McCaffrey great job on this one,0.8
@AndreSmith_9 @Panthers Nothing but love brother! #HeelYeah #KeepPounding,9 Nothing but love brother HeelYeah KeepPounding,0.5
Carolinas a constant throughout NFL draft; 24 players with NC or SC ties are picked #panthersnation https://t.co/OS0aPlZ1kC,Carolinas a constant throughout NFL draft 24 players with NC or SC ties are picked panthersnation,0.0
@Panthers Need secondary help!  Dude was a BEAST https://t.co/25uyRsNC9s,Need secondary help Dude was a BEAST,-0.3
"Panthers HC Ron Rivera on former Terps LB Jermaine Carter Jr.: ""He played in a defense that was OK. They're a young… https://t.co/yARaphDPFo",Panthers HC Ron Rivera on former Terps LB Jermaine Carter Jr He played in a defense that was OK They re a young,0.19999999999999998
@CBSSports @Panthers Welcome to Carolina Panthers. ..play safe..play hard...take care of my boys,Welcome to Carolina Panthers play safe play hard take care of my boys,0.3361111111111111
@buttkicker7 @Panthers @Chiefs We love you at the Chiefs Kingdom.,We love you at the Chiefs Kingdom,0.5
@Panthers @3x5 @idjmoore Please please please I don’t have ANY signed Panther gear.,Please please please I don t have ANY signed Panther gear,0.0
@Panthers Nation I am proud to announce baby Hanson is a girl!!! Thank you @SirPurr for coming out and giving us a… https://t.co/tdXund68mI,Nation I am proud to announce baby Hanson is a girl Thank you for coming out and giving us a,0.8
"Carolina Panthers: C+
I love DJ Moore and I think he can be a stud for the panthers but they drafted a WR in the fi… https://t.co/3n9Qchjikx",Carolina Panthers C I love DJ Moore and I think he can be a stud for the panthers but they drafted a WR in the fi,0.5
"@buttkicker7 @Panthers @Chiefs Harrison, YOU took advantage of the opportunity you were given. Helluva job!",Harrison YOU took advantage of the opportunity you were given Helluva job,0.0
this is so cool to see- Lance is my nephew and he got to talk with DJ on draft night- way cool - love him and Jamie… https://t.co/coBBqFe8vk,this is so cool to see Lance is my nephew and he got to talk with DJ on draft night way cool love him and Jamie,0.39999999999999997
"#iufb:
🏈 @greatness_16 to @Panthers
🏈 @CCovington02 to @dallascowboys
🏈 @simmie104 to @Redskins
🏈 @RashardFant to… https://t.co/aGF70sQAbs",iufb 16 to to to to,0.0
@Cantguardmike Where you weak fools at @AtlantaFalcons @Panthers @Buccaneers,Where you weak fools at,-0.375
@UofLFootball @Panthers @Panthers you got yourselves a REAL football player.  No doubt @RegSoSpiffy1 makes the fina… https://t.co/FKRvIcsR4r,you got yourselves a REAL football player No doubt makes the fina,0.2
@CousinMeechie @_djones17 @Panthers Ong Donte Jackson im so excited about,djones17 Ong Donte Jackson im so excited about,0.375
Panthers_Newz. Smartest NFL draft pick for each team - Yardbarker https://t.co/jz7r5zdvxP,Panthers Newz Smartest NFL draft pick for each team Yardbarker,0.0
"@buttkicker7 @Panthers @Chiefs Glad you’re here bro, you have an amazing talent, ad a home in kc .",Glad you re here bro you have an amazing talent ad a home in kc,0.55
@PanthersFan_Afr @Panthers Let’s just see how the players progress! It’s not the number it’s personnel!!,Afr Let s just see how the players progress It s not the number it s personnel,0.0
@bsbrown79 I actually liked the Panthers draft picks. The back end of Carolina defense was less than perfect last y… https://t.co/SGEG1J2oQO,I actually liked the Panthers draft picks The back end of Carolina defense was less than perfect last y,0.2866666666666667
@Panthers thanks for selling all of your tickets to scalpers who don't give a damn about the franchise. Thanks for… https://t.co/94fgjhwNWn,thanks for selling all of your tickets to scalpers who don t give a damn about the franchise Thanks for,0.2
@RedReid2 @Panthers Why didn’t we pick up Justin Reid 🤦🏽‍♂️,Why didn t we pick up Justin Reid,0.0
@KingTyTheWriter @lookinshahp @Panthers We'll see,We ll see,0.0
@Panthers We needed a running back🤷‍♂️,We needed a running back,0.0
@Panthers I would love to see some mccaffrey with armah leading the way  if the young db and safety get up to speed… https://t.co/0Pk3Nqj7Ph,I would love to see some mccaffrey with armah leading the way if the young db and safety get up to speed,0.3
"Hey @Panthers, have you noticed that @_DJack01 and @WatchJRoss might get to face each other during week 3? That's a… https://t.co/RVf94FflAF",Hey have you noticed that DJack01 and might get to face each other during week 3 That s a,-0.125
@Panthers Sign @cjandersonb22,Sign,0.0
@Panthers pick up @camserigne4 right now. Ridiculous how he’s not signed yet.,pick up right now Ridiculous how he s not signed yet,-0.023809523809523808
@buttkicker7 @Panthers @Chiefs Hey thanks @Panthers ...from a @Chiefs fan,Hey thanks from a fan,0.2
@MSU_Football @JosiahMSUPrice @HolidayBowlGame @Cfrey_23 @Panthers This the four moods for finals https://t.co/aK4OiMZzh5,Football 23 This the four moods for finals,0.0
It’s been exactly a year since my dream of being drafted by an NFL team came true. I was very fortunate to share th… https://t.co/1UmBCQEsuO,It s been exactly a year since my dream of being drafted by an NFL team came true I was very fortunate to share th,0.37333333333333335
@Jeremiah_Bellis @P_Cown @Panthers Special teams warrior,Bellis Cown Special teams warrior,0.35714285714285715
@GrishyT @Redskins @Panthers #HTTR,HTTR,0.0
https://t.co/zqQ08Ekq5K,,0.0
@Panthers Heated up the mood 👌,Heated up the mood,0.0
@KodyTatlock Be ready to watch your @Redskins take a L @ home against the @Panthers this year #PantherNation https://t.co/UTMHoTMGus,Be ready to watch your take a L home against the this year PantherNation,0.2
@UofLFootball @Panthers 👍🏻👍🏻,,0.0
@DeuceBoogi3 @DanielVliet1 @95KeepPounding @Panthers @idjmoore Dummies wild for that,Dummies wild for that,0.1
@Nick__410 @DanielVliet1 @95KeepPounding @Panthers @idjmoore you see these wannabe trend setters 🤦🏾‍♂️?,410 you see these wannabe trend setters,0.0
@DeuceBoogi3 @DanielVliet1 @95KeepPounding @Panthers @idjmoore Ayooo😂😭,Ayooo,0.0
@P_Cown @_guestwho @Panthers Colin Jones pro bowler,Cown guestwho Colin Jones pro bowler,0.0
"@madisonmaness @Panthers I know what your saying,,..😢",I know what your saying,0.0
@JacobWCook @Panthers #keeppounding 🤷🏻‍♂️,keeppounding,0.0
@TorreySmithWR @Panthers I want to see that talent soon,I want to see that talent soon,0.0
@bsbrown79 hey Robert! What you think about the Carolina Panthers draft class?,hey Robert What you think about the Carolina Panthers draft class,0.0
11/08/2018 #keeppounding @Panthers 😬😬 https://t.co/PsjnNv55D3,11 08 2018 keeppounding,0.0
@_guestwho @Panthers Really got to make a move on a safety,guestwho Really got to make a move on a safety,0.2
"Carolina #Panthers 4th-round draft pick Ian Thomas' upside will surprise, but his backstory will amaze. ...… https://t.co/4ihaG6LVgL",Carolina Panthers 4th round draft pick Ian Thomas upside will surprise but his backstory will amaze,-0.2
"https://t.co/bxUAUuX03I 
Need a combo free agent? @NFL @dallascowboys @Patriots @Eagles @packers @Giants @49ers… https://t.co/qzIxZXM635",Need a combo free agent,0.4
@_NG_Quays @DGGGano @Panthers @norton_kendrick I wouldn’t say CAP isn’t a power type of back. If he can clean up th… https://t.co/UbKzj9eeK6,NG Quays kendrick I wouldn t say CAP isn t a power type of back If he can clean up th,0.18333333333333335
@Panthers You’re so right!!!!!! And we’re Buying tickets for games tonight so 🎉🏈💙,You re so right And we re Buying tickets for games tonight so,0.2857142857142857
2018 Panthers UDFA tracker #panthersnation https://t.co/MNTHVusrVK,2018 Panthers UDFA tracker panthersnation,0.0
"Club
17u
Panthers F vs. Carolina Eagles J
Gana: Carolina Eagles J",Club 17u Panthers F vs Carolina Eagles J Gana Carolina Eagles J,0.0
@Panthers Hurn’ and Coach did the damn thing. D-Line stocked. O-Line stocked. SO freakin’ excited. 😎💦🏈 #KeepPounding,Hurn and Coach did the damn thing D Line stocked O Line stocked SO freakin excited KeepPounding,0.375
